"EXPEDIENTE"	"RUC"	"DENOMINACION"	"CIIU4"	"TIPO_COMPANIA"	"PATRIMONIO"	"FECHA_PATRIMONIO"	"COTIZA_EN_BOLSA"	"ESPUBLICA"	"CUMPLIMIENTO"	"HABILITADA"	"IMPEDIMENTO"
"25576"	"0790061586001"	"MAR AMOR Y ORO MARAMORO C LTDA"	"G4630.33"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25582"	"0990600147001"	"COFEKA C LTDA"	"G4649.11"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25587"	"0990576254001"	"INMOBILIARIA JORLI S.A."	"L6810.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25593"	"0990603766001"	"INMOBILIARIA INTORTUGA S.A."	"L6810.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25595"	"0990603774001"	"INMOBILIARIA ANDAMAR C LTDA"	"L6810.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25604"	"0990596328001"	"EL COSTURERO S.A."	"G4641.22"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25608"	"0990650713001"	"SODIMET S.A."	"G4662.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25623"	"0990603200001"	"DISTRIBUIDORA FRANCOR S.A."	"G4649.22"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25629"	"0990607699001"	"COLIMPO S.A."	"G4659.23"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25650"	"0990608156001"	"LAMIFORMI C LTDA"	"G4669.21"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25658"	"0990605459001"	"PLASTICUB RECUBRIMIENTOS PLASTICOS C LTDA"	"C2220.91"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25661"	"0990608598001"	"TRANSQUIMICA C LTDA"	"G4669.11"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25667"	"0990609845001"	"INMOBILIARIA R Y R C.LTDA."	"L6810.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25668"	"0990609292001"	"CONSTRUCTORA ELECTRICA Y TELEFONICA IRR C LTDA"	"F4321.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25670"	"0990611408001"	"ROSVI C LTDA"	"L6810.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25673"	"0990606900001"	"INSTITUTO EDUCATIVO MODERNO DE GUAYAQUIL INEMOQUIL C LTDA"	"P8510.21"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25683"	"0990609837001"	"INMOBILIARIA ROYMA S.A."	"L6810.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25691"	"0990612625001"	"FUJI SA"	"G4759.05"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25698"	"0790062078001"	"PRODUCTORA DE CAMARON PRIMAVERA PRODECAPRI S.A."	"A0321.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25699"	"0790062388001"	"CAMPAC CAMARONERAS DEL PACIFICO COMPANIA LIMITADA"	"A0321.02"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25717"	"0990617988001"	"CORPORACION TECNICA DE EQUIPOS Y CONSTRUCCIONES COTECEC C LTDA"	"F4100.10"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25720"	"0990616574001"	"CENTRO VIAJERO CENTERVIA S.A. AGENCIA DE VIAJES Y TURISMO"	"N7911.00"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25725"	"0990618402001"	"AGRO INDUSTRIAL FRUTA DE LA PASION C LTDA"	"C1030.15"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25750"	"0790062469001"	"MERCHAN C LTDA"	"G4653.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25763"	"0990626014001"	"FEHIERRO C LTDA"	"G4663.21"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25787"	"0990626979001"	"HIDALHUER C LTDA"	"C3320.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25788"	"0990628645001"	"PARESOCI COMPA�IA LIMITADA"	"M6910.02"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25789"	"0990608695001"	"ASESORA TECNICA JURIDICA SOFERVAL C LTDA"	"L6810.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25805"	"0990626936001"	"INPECOL INMOBILIARIA LA PETICA COMPANIA LIMITADA"	"L6810.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25826"	"0990622728001"	"NEGOCIOS ECUATORIANOS DE PLASTICOS NEPLAST C.A."	"C2220.12"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25827"	"0990633436001"	"LA GANGA R.C.A. S.A."	"G4759.05"	"AN�NIMA"	""	""	"SI"	"NO"	"NO"	"SI"	" "
"25840"	"0990163685001"	"PREDIAL SAN LORENZO S.A."	"L6810.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25842"	"0990636249001"	"ELECTROMARINA C LTDA"	"G4652.02"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25853"	"0990640033001"	"ALIMENTOS VITALES C LTDA ALVITAL"	"C1050.02"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25856"	"0990638861001"	"MARCELO FREIRE SA"	"G4772.03"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25868"	"0990571295001"	"IMPORTADORA BYBLOS C LTDA"	"G4641.11"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25870"	"0990641501001"	"EXPORTADORA SUPERBANANA C LTDA"	"G4630.11"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25875"	"0991392408001"	"CAMARONES DE EXPORTACION CADEX C LTDA"	"A0321.02"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25888"	"0990300542001"	"INMOBILIARIA KROSA C LTDA"	"L6810.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25896"	"0990642540001"	"GALAHOST S.A"	"N7911.00"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25912"	"0990652481001"	"CENTRO OPTICO SUIZO C LTDA"	"G4773.11"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25914"	"0990647801001"	"COMERCIAL E INMOBILIARIA ZARA C LTDA"	"L6810.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25916"	"0990649375001"	"ECUACLEANER S.A"	"G4649.96"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25920"	"0990648689001"	"A.B.C. CONSULTORES FINANCIEROS C LTDA"	"M7010.00"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25931"	"0790067223001"	"ESTACION DE SERVICIO MAROD C LTDA"	"G4730.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25932"	"0990666822001"	"PREDIAL EBANOS S.A. (PREDIALSA)"	"L6810.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25943"	"0990655391001"	"INCOAGRO C LTDA"	"G4669.11"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25947"	"0990668612001"	"PLANIFICACION ANALISIS Y ASESORIA COMPANIA LIMITADA PLANESEC"	"M6920.02"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25949"	"0990640432001"	"INVERMAR INVERSIONES DEL MAR CIA. LTDA."	"A0321.02"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25950"	"0990658498001"	"INVERNEG S.A."	"G4530.00"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25952"	"0990655383001"	"INMOBILIARIA ECUAUNO S.A."	"L6810.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25954"	"0990670277001"	"WALEBOR S.A."	"L6810.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25958"	"0990649448001"	"EMPACADORA CORAL DEL PACIFICO EMCOPAC S.A."	"G4630.33"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25961"	"0790064151001"	"IMPORTADORA CREDITOS QUEZADA C LTDA"	"G4649.11"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25968"	"0990661669001"	"ELABORADOS MINERALES ELMIN CIA.LTDA."	"B0810.12"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25984"	"0990646546001"	"CASA DEL RULIMAN DEL ECUADOR S.A. CARRULESA"	"C2930.09"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25986"	"0790037022001"	"COMPANIA TURISTICA HOTELERA ORENSE C LTDA"	"I5510.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25998"	"0990667195001"	"CRIADEROS CALIPSO S.A."	"A0321.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"25999"	"0990667438001"	"COVITAN C.A."	"C2012.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26002"	"0990668450001"	"INGELECTRA C LTDA"	"F4321.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26004"	"0990162816001"	"EMPACADORA DEL LITORAL EMPACAR S.A."	"H5229.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26012"	"0990668515001"	"COMERCIAL IMPORTADORA COPAR C LTDA"	"G4630.12"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26014"	"0990650381001"	"LABORATORIOS ASOCIADOS ZUMBA S.A."	"G4649.24"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26029"	"0990628475001"	"ADUM CONSTRUCCIONES MECANICAS A.C.M. C LTDA"	"C3100.02"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26033"	"0990529477001"	"DISELMAQ CIA LTDA"	"G4752.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26036"	"0990677166001"	"HOTEL PALACE HOTPALSA S.A."	"I5510.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26047"	"0990704759001"	"INDUSTRIAL DE CONSTRUCCIONES ANAVE S.A."	"L6810.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26057"	"0990682836001"	"ELMILLON COMPANIA LIMITADA"	"G4649.99"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26066"	"0990684685001"	"PINO ARISTATA S.A."	"G4663.21"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26070"	"0990717060001"	"INMOBILIARIA PERSA CIA. LTDA. ''IMPERSA''"	"I5510.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26093"	"0990687277001"	"TERMAL C LTDA"	"G4663.23"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26114"	"0790065883001"	"BARCACHICA C LTDA"	"A0321.02"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26116"	"0990695296001"	"BALANCEADOS FORTAVIT C LTDA"	"C1080.02"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26124"	"0990697868001"	"SINECUANON PROYECTOS Y SISTEMAS C LTDA"	"M7110.21"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26127"	"0990696616001"	"SERVICARRIER C LTDA"	"F4322.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26147"	"0990621691001"	"DEMACO, DISTRIBUIDORA DE EQUIPOS Y MATERIALES DE CONSTRUCCION GOMEZ C LTDA."	"G4663.21"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26178"	"0990715203001"	"V.R.P CONSULTORA C LTDA"	"M7110.11"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26180"	"0990751528001"	"MAQUINAS Y SUMINISTROS MAQSUM C LTDA"	"G4663.13"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26185"	"0990703450001"	"EMELA TUR ORGANIZACION DE VIAJES Y TURISMO C LTDA EMELATUR"	"N7911.00"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26198"	"0790067274001"	"CONSTRUCTORA HERNANDEZ ENCALADA C LTDA"	"F4100.20"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26209"	"0990708541001"	"GLOBAL PUBLICIDAD MULTISERVICIO S.A. GLOPUBLISA"	"C2431.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26213"	"0990707782001"	"BALSA PLANTACIONES E INDUSTRIAS BALPLANT C LTDA"	"A0220.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26214"	"0990694850001"	"INMOBILIARIA JUCAST C LTDA"	"G4663.11"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26217"	"0990777454001"	"E.O.A. SERVICIO S.A."	"C3313.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26219"	"0990707189001"	"INMOBILIARIA JUDISA C LTDA"	"L6810.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26220"	"0990710023001"	"AQUAMUNDO C LTDA"	"G4630.33"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26229"	"0990707707001"	"HERRERA CHANG & ASOCIADOS C.LTDA."	"M6920.02"	"RESPONSABILIDAD LIMITADA"	""	""	"SI"	"NO"	"NO"	"SI"	" "
"26253"	"0990712913001"	"SEINEL SERVICIOS DE INGENIERIA ELECTRONICA C LTDA"	"C2219.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26255"	"0990712743001"	"CONSTRUCTORA FERRERO CONFERO CIA.LTDA."	"F4100.10"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26266"	"0790066979001"	"PLASTICOS PARA BANANO BANAPLAST S.A."	"C2013.11"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26271"	"0990715521001"	"PROCONSTRUCCION, DISTRIBUIDORA DE PRODUCTOS PARA LA CONSTRUCCION C LTDA."	"G4663.13"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26279"	"0990715556001"	"MADERTROP, MADERAS TROPICALES CIA. LTDA."	"G4663.11"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26287"	"0990716064001"	"FUKAURA COMERCIAL C LTDA"	"M7010.00"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26325"	"0990816484001"	"SERVICIOS NACIONALES GUAYAS SERVINACIONAL C LTDA"	"S9603.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26328"	"0990719535001"	"MICROEDP EQUIPOS Y SISTEMAS DE COMPUTACION C LTDA"	"G4741.11"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26332"	"0990722412001"	"MANUFACTURAS PLASTICAS MANUPLAST C LTDA"	"C2220.93"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26340"	"0990722161001"	"MAINT S.A."	"C3312.91"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26351"	"0990715890001"	"CULTIVOS INDUSTRIALIZADOS DEL MAR CUINMAR S.A."	"A0312.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26352"	"0990726558001"	"SUMINISTRADORES DE PETROQUIMICOS C LTDA SUMIPET"	"M7020.04"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26362"	"0990725497001"	"METALMECANICA COLTRO C LTDA"	"S9522.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26366"	"0990729697001"	"CONSULCASTRO C LTDA"	"M6910.02"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26371"	"0990715076001"	"DISTRIBUIDORA ALFA-MIL C LTDA"	"G4649.11"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26382"	"0990867275001"	"INDUSTRIAL CAMARONERA ESQUILO C LTDA"	"A0321.02"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26384"	"0990731896001"	"INVERSIONES AMAGO C LTDA"	"L6810.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26394"	"0990715939001"	"AGRO PESQUERA VIDEMAR C LTDA"	"C1020.04"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26395"	"0990734984001"	"BIO-RENT S.A. INSTRUMENTAL Y EQUIPOS MEDICOS"	"G4659.94"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26402"	"0990735751001"	"QUIMICOS PASILVA C LTDA"	"C2011.11"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26416"	"0990742715001"	"GRUPO CONSULTOR HIDROESTUDIOS CIA LTDA"	"M7110.22"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26421"	"0990741409001"	"ELECTRICA HAMT COMPANIA LIMITADA"	"G4659.93"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26426"	"0990746788001"	"INMOBILIARIA JOCRAN C LTDA"	"L6810.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26429"	"0990712387001"	"SISTELEC COMPANIA LIMITADA"	"F4321.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26436"	"0990747245001"	"COMPANIA CONSULTORA Y FISCALIZACIONES C. LTDA. CONYFIS"	"M7110.22"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26440"	"0990749957001"	"CONFECCIONES ELSY C LTDA CONFELSY"	"C1410.04"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26451"	"0990749469001"	"DISTRIBUIDORA LETMIR C LTDA"	"G4730.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26459"	"0990752508001"	"APLITEC S.A."	"F4290.12"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26460"	"0990503397001"	"AGENCIA DE VIAJES G-1 C LTDA"	"N7911.00"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26461"	"0990741271001"	"ELIO IMPORT S.A."	"G4761.03"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26472"	"0990011079001"	"UNION VINICOLA INTERNACIONAL S.A."	"C1102.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26483"	"0990761787001"	"LABORATORIO ECUATORIANO PARA DESARROLLO BIOACUATICO LEPABI COMPANIA LIMITADA"	"A0321.02"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26488"	"0990753849001"	"ECUATORIANA DE OBRAS S.A. ECOBRAC"	"M7110.11"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26497"	"0990761124001"	"INMOBILIARIA E INVERSIONISTA MARGANA S.A."	"L6810.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26503"	"0990761205001"	"CORPISUL C LTDA"	"L6810.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26508"	"0990734038001"	"INDUSTRIAL BOLVILL C LTDA"	"L6810.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26512"	"0990775281001"	"MAPICOR C LTDA"	"C1410.02"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26522"	"0990767939001"	"REPRESENTACIONES NIPPONDOR C LTDA"	"G4690.00"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26525"	"0990767912001"	"PLASTIBRONX C LTDA"	"G4630.92"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26535"	"0990771685001"	"CUEROS Y REPRESENTACIONES EXCLUSIVAS CUEREX C.A."	"C3100.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26542"	"2090001593001"	"PROVEEDORA INSULAR, PROINSULAR C. LTDA."	"G4663.21"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26554"	"0990777160001"	"SERVICIOS ADMINISTRATIVOS VARCOM C LTDA"	"M7020.03"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26560"	"0990775958001"	"CROBE INDUSTRIAS CIA. LTDA."	"C2029.11"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26561"	"0990774943001"	"PRESTACION DE SERVICIOS PRIVADOS P.S.P. C LTDA"	"N8010.03"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26564"	"0790069102001"	"DISTRIBUIDORA DEL SUR DITRASUR C LTDA"	"G4530.00"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26577"	"0990776539001"	"CONSTRUCTORA DURBO C LTDA"	"C2395.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26583"	"0990750106001"	"INVERSIONES GUERHUR C LTDA"	"L6810.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26587"	"0990774838001"	"SUDAMERICANA DE SERVICIOS DE SEGURIDAD, SUDASER CIA. LTDA."	"N8010.03"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26594"	"0990779708001"	"INMOBILIARIA JOPALE C LTDA"	"L6810.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26611"	"0990792658001"	"IMPORTADORA LINO GAMBOA C LTDA ILGA"	"G4653.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26617"	"0990781176001"	"INDUSTRIAL NORKET CIA LTDA"	"C2592.04"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26627"	"0990784167001"	"EMATEC EQUIPOS Y MATERIALES TECNICOS S.A."	"G4659.93"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26634"	"0990782946001"	"FABRICA DE SACOS SUPERSAC C LTDA"	"C1702.03"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26636"	"0990785341001"	"CORMIN CIA. LTDA."	"G4649.22"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"703073"	""	"NIEDOVA S.A."	"L6820.05"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26638"	"0990853533001"	"CONSULTORA PANAMERICAN MARTINEZ Y ASOCIADOS CONMARTINEZ C LTDA"	"M6920.09"	"RESPONSABILIDAD LIMITADA"	""	""	"SI"	"NO"	"NO"	"SI"	" "
"26644"	"0990785171001"	"IMPORTADORA AUTOMOTRIZ E GUZMAN IMAEG C LTDA"	"G4510.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26647"	"0990799725001"	"CAMPUNPEL S.A. CAMARONES PUNTA PELADA"	"A0321.02"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26649"	"0990784248001"	"ARCOBAL DISTRIBUCIONES INTERNACIONALES C LTDA"	"G4719.00"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26668"	"0790070232001"	"RETOSAAL C LTDA"	"G4730.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26678"	"0990787891001"	"MANTENIMIENTOS M y S C. LTDA."	"N8130.11"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26684"	"0990787034001"	"VENTAS DE FERRETERIA Y SERVICIOS ASOCIADOS VEFERSA C LTDA"	"G4610.05"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26690"	"0990786992001"	"CREACIONES RANGO S.A."	"C1410.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"26692"	"0990785937001"	"SERVICIO DE VIGILANCIA Y GUARDIANIA SERVIGUAR C LTDA"	"N8010.03"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
